subscription_id,account_id,plan_name,plan_type,billing_cycle_start_date,billing_cycle_end_date,status,is_trial,trial_start_date,trial_end_date,conversion_flag,renewal_count,cancel_reason,plan_start_date
sub_731710416d61,acc_48f30544cc5d,free,free,2025-07-19,,cancelled,True,2025-07-19,2025-08-02,False,0,switching_product,2025-07-19
sub_0a059f5f1fb3,acc_48f30544cc5d,pro,monthly,2025-08-21,2025-09-20,active,False,,,False,2,,2025-08-21
sub_fc47b438f236,acc_48f30544cc5d,ultimate,monthly,2025-10-01,2025-10-31,active,False,,,False,0,,2025-10-01
sub_06b9a475e5a0,acc_16b4534e6f24,free,free,2025-07-16,,active,True,2025-07-16,2025-07-30,False,0,,2025-07-16
sub_b10e6ae50d60,acc_16b4534e6f24,pro,monthly,2025-08-16,2025-10-08,cancelled,False,,,False,0,switching_product,2025-08-16
sub_ec4fea0679ec,acc_16b4534e6f24,pro,monthly,2025-10-21,2025/12/08,cancelled,False,,,False,0,missing_features,2025-10-21
sub_eff89a7e64ca,acc_e7973b698709,Free,free,2025-06-24,,active,True,2025-06-24,2025-07-08,False,0,,2025-06-24
sub_fe60c3fafaca,acc_e7973b698709,pro,monthly,2025-07-26,2025-08-25,active,False,,,False,3,,2025-07-26
sub_d349af8f22f2,acc_b605da8dd25b,basic,monthly,2025-06-19,2025-07-19,active,True,2025-06-03,2025-06-17,True,4,,2025-06-19
sub_c7418846f7f7,acc_b605da8dd25b,pro,monthly,2025/08/02,2025-08-13,cancelled,False,,,False,0,missing_features,2025-08-02
sub_f16f8ce13850,acc_b605da8dd25b,basic,monthly,2025-08-25,2025-09-24,active,False,,,False,2,,2025-08-25
sub_2d4040dff8c7,acc_b605da8dd25b,pro,monthly,2025-10-05,2025-11-04,active,False,,,False,0,,2025-10-05
sub_b7fab1426ff6,acc_5a758c4172eb,free,free,2025-06-04,,cancelled,True,2025-06-04,2025-06-18,False,0,missing_features,2025-06-04
sub_8b286c9f51ea,acc_cd334e20330d,free,free,2025-06-24,,active,True,2025-06-24,2025-07-08,False,0,,2025-06-24
sub_a184a5235dbf,acc_fd3fb2a31076,free,free,2025-07-18,,active,True,2025-07-18,2025-08-01,False,0,,2025/07/18
sub_5496ceda5ac0,acc_3d47d8895bb7,free,free,2025-06-10,,cancelled,True,2025-06-10,2025-06-24,False,0,,2025-06-10
sub_1dda30c440a5,acc_178cb60c70b2,free,free,2025-07-07,,cancelled,True,2025-07-07,2025-07-21,False,0,trial_ended,2025-07-07
sub_c86465f2d085,acc_178cb60c70b2,basic,MONTHLY,2025-08-10,2025-09-09,active,False,,,False,2,,2025-08-10
sub_38d23959e199,acc_aa070f1832f0,pro,monthly,2025-06-18,2025-07-18,active,True,2025-06-03,2025-06-17,True,4,,2025-06-18
sub_18b6e84d6773,acc_aa070f1832f0,basic,monthly,2025-07-23,2025-08-22,active,False,,,False,3,,2025-07-23
sub_f56f1dd33a04,acc_ca25e0b7001c,free,free,2025-07-22,,active,False,,,False,0,,2025-07-22
sub_f0d7acd45800,acc_ca25e0b7001c,basic,MONTHLY,2025-08-23,2025-10-06,cancelled,False,,,False,0,switching_product,2025-08-23
sub_cd05d350220d,acc_ca25e0b7001c,basic,monthly,2025-10-13,2025-11-25,cancelled,False,,,False,0,switching_product,2025-10-13
sub_7a76087f62cd,acc_26a0f7951c66,free,free,2025-06-22,,cancelled,True,2025-06-22,2025-07-06,False,0,trial_ended,2025-06-22
sub_9e7f93be4c7e,acc_26a0f7951c66,ultimate,monthly,2025-07-30,2025-08-29,cancelled,False,,,False,0,switching_product,2025-07-30
sub_86232b97b152,acc_26a0f7951c66,basic,monthly,2025/08/31,2025-09-30,active,False,,,False,2,,2025-08-31
sub_fb93c34b9818,acc_d2f017e49a40,free,free,2025-06-16,,active,True,2025-06-16,2025-06-30,False,0,,2025-06-16
sub_6395550d5e6c,acc_31afb9f7488d,free,free,2025-07-08,,active,True,2025-07-08,2025-07-22,False,0,,2025-07-08
sub_13ed59d7d23d,acc_31afb9f7488d,basic,monthly,2025-08-10,2025-09-15,cancelled,False,,,False,0,too_expensive,2025-08-10
sub_b15a4c5e432c,acc_31afb9f7488d,ultimate,monthly,2025-09-18,2025-10-18,active,False,,,False,1,,2025-09-18
sub_11e67eac6fd7,acc_b47067a26a26,free,free,2025-06-10,,active,False,,,False,0,,2025-06-10
sub_b2a6876b2dd4,acc_b47067a26a26,basic,monthly,2025-07-25,2025-08-24,active,False,,,False,3,,2025-07-25
sub_8753a6d77b36,acc_dd5002997c25,FREE,free,2025-07-31,,active,True,2025-07-31,2025-08-14,False,0,,2025-07-31
sub_544d59ee6c86,acc_9d2d26f869f9,free,free,2025/07/31,,active,True,2025-07-31,2025-08-14,False,0,,2025-07-31
sub_82723218274c,acc_7e86d16bb111,free,free,2025-06-19,,active,True,2025-06-19,2025-07-03,False,0,,2025-06-19
sub_7328f13f013d,acc_93e6910688a7,free,free,2025-06-01,,cancelled,True,2025-06-01,2025-06-15,False,0,too_expensive,2025-06-01
sub_f3242ddb31da,acc_93e6910688a7,pro,annual,2025-07-16,2025-08-06,cancelled,False,,,False,0,,2025-07-16
sub_3909d67e5a16,acc_4697c01d65fe,basic,monthly,2025-06-26,2025-08-18,cancelled,True,2025-06-12,2025-06-26,True,0,too_expensive,2025/06/26
sub_ece80608b493,acc_3635e82029db,free,free,2025-07-28,,active,False,,,False,0,,2025-07-28
sub_2bec76096c08,acc_3635e82029db,ultimate,monthly,2025-09-06,2025-10-06,active,False,,,False,1,,2025-09-06
sub_ef23309c6145,acc_3635e82029db,ultimate,monthly,2025-10-18,2025-11-17,active,False,,,False,0,,2025-10-18
sub_2338ee3e91e6,acc_6b938c212182,basic,monthly,2025-07-11,2025-08-10,active,True,2025-06-26,2025-07-10,True,3,,2025-07-11
sub_e8b03336f930,acc_1ef9e7dbebe5,basic,monthly,2025-07-01,2025-08-13,cancelled,True,2025-06-17,2025-07-01,True,0,switching_product,2025-07-01
sub_54bf3d850d47,acc_1ef9e7dbebe5,basic,monthly,2025-08-16,2025-09-15,active,False,,,False,2,,2025-08-16
sub_66265d45be7f,acc_cd39f4865372,free,free,2025-07-15,,active,True,2025-07-15,2025-07-29,False,0,,2025-07-15
sub_81528bf94a82,acc_e4b2ab2bd3fc,free,free,2025-07-25,,active,True,2025-07-25,2025-08-08,False,0,,2025-07-25
sub_bdf45deafa0b,acc_63678d2486e5,free,free,2025-06-29,,active,False,,,False,0,,2025-06-29
sub_ef212c1c3752,acc_3766969a1fef,free,free,2025-07-12,,cancelled,True,2025-07-12,2025-07-26,False,0,too_expensive,2025-07-12
sub_4f82c73bed4d,acc_3766969a1fef,basic,annual,2025-08-20,2025-10-12,cancelled,False,,,False,0,switching_product,2025-08-20
sub_195943486b24,acc_3766969a1fef,pro,annual,2025-10-19,2026-10-19,active,False,,,False,0,,2025-10-19
sub_746d5d053cda,acc_fa9fc2fd4195,free,free,2025-06-23,,active,True,2025-06-23,2025-07-07,False,0,,2025-06-23
sub_51ff5602b1af,acc_e42192aded1d,free,free,2025-07-26,,active,False,,,False,0,,2025-07-26
sub_2900511ad9ce,acc_51914b20b583,free,free,2025-06-12,,active,True,2025-06-12,2025-06-26,False,0,,2025-06-12
sub_8da762abae0a,acc_51914b20b583,pro,monthly,2025/07/16,2025-08-04,cancelled,False,,,False,0,no_longer_needed,2025-07-16
sub_0e10a8bd6078,acc_51914b20b583,basic,monthly,2025-08-12,2025-09-11,active,False,,,False,2,,2025-08-12
sub_8b160f8b381c,acc_51914b20b583,basic,monthly,2025/09/23,2025-10-03,cancelled,False,,,False,0,missing_features,2025-09-23
sub_8e05b1f63a94,acc_7e3d0522467e,basic,annual,2025-07-24,2025-09-27,cancelled,True,2025-07-09,2025-07-23,True,0,switching_product,2025-07-24
sub_fbbbf8f7960c,acc_ba648fd8808f,free,free,2025-06-24,,active,False,,,False,0,,2025-06-24
sub_ab896ae3c394,acc_c132ca2837d8,free,free,2025-07-03,,cancelled,True,2025-07-03,2025-07-17,False,0,no_longer_needed,2025-07-03
sub_ca0de4b88a2f,acc_c132ca2837d8,basic,monthly,2025-08-07,2025-09-06,active,False,,,False,2,,2025-08-07
sub_062a223f1a75,acc_c132ca2837d8,ultimate,monthly,2025-09-18,2025-10-18,active,False,,,False,1,,2025-09-18
sub_4529ad7e33b0,acc_c132ca2837d8,ultimate,monthly,2025-10-28,2025-11-27,active,False,,,False,0,,2025-10-28
sub_5760428b38fa,acc_d63f06854ae8,ultimate,monthly,2025-07-14,2025-09-27,cancelled,True,2025-06-30,2025-07-14,True,0,too_expensive,2025/07/14
sub_802395483605,acc_d63f06854ae8,pro,monthly,2025/10/09,2025-11-03,cancelled,False,,,False,0,trial_ended,2025-10-09
sub_19e1e96c9025,acc_28340ac20c76,free,free,2025-06-05,,active,True,2025-06-05,2025-06-19,False,0,,2025-06-05
sub_149ed635c07f,acc_28340ac20c76,basic,monthly,2025-07-15,2025-08-14,active,False,,,False,3,,2025-07-15
sub_3e05ad8c8c03,acc_28340ac20c76,basic,annual,2025-08-21,2026/08/21,active,False,,,False,0,,2025-08-21
sub_ce0f29b9ad1b,acc_8b08244bce41,free,free,2025-06-17,,active,True,2025-06-17,2025-07-01,False,0,,2025-06-17
sub_60a6e83a2dd5,acc_71965ed07f22,free,FREE,2025-07-31,,active,False,,,False,0,,2025-07-31
sub_908386caa824,acc_c757cec26864,free,free,2025/06/02,,active,False,,,False,0,,2025-06-02
sub_61b787ce8817,acc_c757cec26864,basic,monthly,2025-07-03,2025-08-02,active,False,,,False,3,,2025-07-03
sub_cc57b1bae43b,acc_c757cec26864,basic,monthly,2025-08-12,2025-09-25,cancelled,False,,,False,0,no_longer_needed,2025-08-12
sub_46ffca23ca73,acc_1601fd4300fb,free,free,2025-07-05,,cancelled,True,2025-07-05,2025-07-19,False,0,too_expensive,2025-07-05
sub_a9a419a4f706,acc_1601fd4300fb,pro,monthly,2025-08-13,2025-09-12,active,False,,,False,2,,2025-08-13
sub_fee3b9483b72,acc_1601fd4300fb,pro,monthly,2025-09-26,2025-11-04,cancelled,False,,,False,0,trial_ended,2025/09/26
sub_6bff7c4b1616,acc_b4c0a03baecf,free,free,2025-06-01,,active,True,2025-06-01,2025-06-15,False,0,,2025-06-01
sub_7d653ab71f70,acc_b4c0a03baecf,basic,annual,2025-07-12,2026-07-12,active,False,,,False,0,,2025/07/12
sub_adeddeec21a3,acc_0100d2c28ee4,free,free,2025-06-19,,cancelled,True,2025-06-19,2025-07-03,False,0,no_longer_needed,2025-06-19
sub_3bd50a3f4736,acc_0100d2c28ee4,ultimate,annual,2025-07-24,2025-08-21,cancelled,False,,,False,0,switching_product,2025-07-24
sub_f1f264641570,acc_89e0d8d0d3e8,ultimate,monthly,2025-07-29,2025-08-28,active,True,2025-07-15,2025-07-29,True,3,,2025-07-29
sub_eb81a120c280,acc_89e0d8d0d3e8,basic,monthly,2025/08/30,2025-09-29,active,False,,,False,2,,2025-08-30
sub_47b793651c1e,acc_89e0d8d0d3e8,ultimate,monthly,2025-10-01,2025-10-31,active,False,,,False,0,,2025-10-01
sub_ff96fda52061,acc_1b8818f5b085,free,free,2025-07-19,,active,False,,,False,0,,2025-07-19
sub_1ca6fd0bda5f,acc_1b8818f5b085,basic,annual,2025-09-02,2026-09-02,active,False,,,False,0,,2025-09-02
sub_741720b29e12,acc_39a0c5c512ce,free,free,2025-07-13,,cancelled,True,2025-07-13,2025-07-27,False,0,switching_product,2025-07-13
sub_cb3d84f46ce4,acc_39a0c5c512ce,basic,monthly,2025-08-16,2025-09-15,active,False,,,False,2,,2025-08-16
sub_a63facc3b398,acc_577f75bc44ed,pro,MONTHLY,2025-08-13,2025-09-12,active,True,2025-07-29,2025-08-12,True,2,,2025-08-13
sub_b047e8daf752,acc_577f75bc44ed,ultimate,annual,2025-09-21,2026-09-21,active,False,,,False,0,,2025-09-21
sub_e50cb09d9e07,acc_b9d3589e2eab,free,free,2025-07-01,,active,False,,,False,0,,2025-07-01
sub_db726eee43ec,acc_b9d3589e2eab,basic,annual,2025-08-02,2026-08-02,active,False,,,False,0,,2025-08-02
sub_005e6859f7af,acc_1308ba3cbe91,free,free,2025-06-13,,cancelled,True,2025-06-13,2025-06-27,False,0,,2025-06-13
sub_e3f1c7aeaf8f,acc_bb96723fd60c,basic,monthly,2025-07-17,2025-08-16,active,True,2025-07-02,2025-07-16,True,3,,2025-07-17
sub_ca5d1c0cd375,acc_bb2359b80d7c,free,free,2025-07-13,,cancelled,True,2025-07-13,2025-07-27,False,0,trial_ended,2025-07-13
sub_26200d05a25a,acc_64fab9bdaa5f,free,free,2025-07-06,,active,True,2025-07-06,2025-07-20,False,0,,2025-07-06
sub_e33be67f5d83,acc_aaaf9267b0b7,free,free,2025-07-11,,active,False,,,False,0,,2025-07-11
sub_989064a6a290,acc_c3f233fe651b,basic,ANNUAL,2025-07-29,2026-07-29,active,True,2025-07-15,2025-07-29,True,0,,2025-07-29
sub_20c22e35b488,acc_28ad4057f994,free,free,2025-07-18,,active,False,,,False,0,,2025-07-18
sub_2c809a00621c,acc_28ad4057f994,basic,monthly,2025-08-25,2025-09-24,active,False,,,False,2,,2025-08-25
sub_ce41bd01954c,acc_28ad4057f994,pro,monthly,2025-10-02,2025-10-27,cancelled,False,,,False,0,switching_product,2025-10-02
sub_972434bb71a3,acc_b189f20d1f1c,free,free,2025-06-07,,active,False,,,False,0,,2025-06-07
sub_729eff6c4fcd,acc_23ad8332e1dd,pro,annual,2025-06-19,2026-06-19,active,True,2025-06-04,2025-06-18,True,0,,2025-06-19
sub_76cdcd0d5cf6,acc_f91bc8d6a300,free,free,2025-07-05,,cancelled,True,2025-07-05,2025-07-19,False,0,,2025-07-05
sub_a7f72eba12f2,acc_f91bc8d6a300,basic,monthly,2025-08-08,2025-09-07,active,False,,,False,2,,2025/08/08
sub_77ce07fdf309,acc_669c467f76e6,basic,monthly,2025-07-08,2025-08-07,active,True,2025-06-22,2025-07-06,True,3,,2025-07-08
sub_16c4c2dc8c6f,acc_669c467f76e6,ultimate,annual,2025-08-11,2026-08-11,active,False,,,False,0,,2025-08-11
sub_049043c1d892,acc_203ac75aa4bf,free,free,2025-06-07,,active,False,,,False,0,,2025-06-07
sub_1f9c397f6707,acc_f9a85a8bb61a,free,free,2025-06-07,,active,True,2025-06-07,2025-06-21,False,0,,2025-06-07
sub_17fc1a9063e6,acc_9fda49f33fd6,free,free,2025-06-27,,active,False,,,False,0,,2025-06-27
sub_51718e562e6c,acc_9fda49f33fd6,Pro,monthly,2025-07-28,2025-08-27,active,False,,,False,3,,2025-07-28
sub_e7cd60c9adaf,acc_22fc5b6cf15f,free,free,2025-07-10,,active,True,2025-07-10,2025-07-24,False,0,,2025-07-10
sub_5cba1616115b,acc_98ddad5721ac,free,free,2025/07/10,,active,False,,,False,0,,2025-07-10
sub_fe6aa79ac4f9,acc_98ddad5721ac,basic,monthly,2025-08-13,2025-09-19,cancelled,False,,,False,0,no_longer_needed,2025-08-13
sub_d63ce760fa85,acc_90cd4f746031,free,free,2025-07-07,,active,False,,,False,0,,2025-07-07
sub_1dde44e1f862,acc_90cd4f746031,Basic,monthly,2025-08-17,2025-09-16,active,False,,,False,2,,2025-08-17
sub_5dce1ed9e01d,acc_53699863198f,free,free,2025-06-05,,cancelled,True,2025-06-05,2025-06-19,False,0,no_longer_needed,2025-06-05
sub_c602fb8a2d17,acc_9d50cb6e7036,free,free,2025-06-27,,active,True,2025-06-27,2025-07-11,False,0,,2025-06-27
sub_d195abce4503,acc_9d50cb6e7036,basic,monthly,2025-07-29,2025-08-28,active,False,,,False,3,,2025-07-29
sub_5d507720801e,acc_054cdfaefc2f,basic,monthly,2025-07-19,2025-08-22,cancelled,True,2025-07-04,2025-07-18,True,0,no_longer_needed,2025-07-19
sub_b10246e99e14,acc_880e290167f9,basic,monthly,2025-07-02,2025-08-13,cancelled,True,2025-06-16,2025-06-30,True,0,switching_product,2025-07-02
sub_6781962aefc8,acc_ce92ee9388e3,free,free,2025-06-30,,active,False,,,False,0,,2025-06-30
sub_ec04dbf28f0b,acc_b5fdf63436ad,free,free,2025-06-30,,active,False,,,False,0,,2025-06-30
sub_35a8bd987fd9,acc_b5fdf63436ad,basic,annual,2025-08-10,2026-08-10,active,False,,,False,0,,2025-08-10
sub_694965b791d7,acc_0e94b9a04181,free,free,2025-06-29,,active,True,2025-06-29,2025-07-13,False,0,,2025-06-29
sub_bb3b2a6d9ff0,acc_71a6b52e9492,free,free,2025-07-17,,active,True,2025-07-17,2025-07-31,False,0,,2025-07-17
sub_28d302fb6949,acc_826163533e82,free,free,2025-06-07,,active,False,,,False,0,,2025-06-07
sub_5c907804af4d,acc_826163533e82,pro,monthly,2025-07-12,2025-08-11,active,False,,,False,3,,2025-07-12
sub_9f259fe6cbfa,acc_8bb51371fb03,free,free,2025-07-29,,active,False,,,False,0,,2025-07-29
sub_e24609bc5245,acc_bf2b622fbf1d,pro,monthly,2025-06-17,2025-07-17,active,True,2025-06-01,2025-06-15,True,4,,2025-06-17
sub_d49bf464fbb6,acc_ef790b98882e,free,free,2025-07-13,,active,False,,,False,0,,2025-07-13
sub_746bf99f90dc,acc_ef790b98882e,pro,monthly,2025-08-23,2025-09-22,active,False,,,False,2,,2025-08-23
sub_8db007437ae0,acc_f5af686ed6dc,free,free,2025-07-19,,cancelled,True,2025-07-19,2025-08-02,False,0,too_expensive,2025-07-19
sub_a9d2a2600476,acc_f5af686ed6dc,basic,annual,2025-08-24,2025-09-23,cancelled,False,,,False,0,,2025-08-24
sub_20e414789ae2,acc_19cb9a1f6cef,free,free,2025-07-26,,cancelled,True,2025-07-26,2025-08-09,False,0,switching_product,2025-07-26
sub_fd4486abda9f,acc_19cb9a1f6cef,basic,annual,2025-08-29,2026-08-29,active,False,,,False,0,,2025-08-29
sub_9fac71d852db,acc_d74fa5757621,free,free,2025-07-18,,active,True,2025-07-18,2025-08-01,False,0,,2025-07-18
sub_4e2347fd0b39,acc_d74fa5757621,ultimate,monthly,2025-08-24,2025-09-23,active,False,,,False,2,,2025-08-24
sub_705a291c501e,acc_5cb07dcf6dd0,free,free,2025-07-28,,active,True,2025-07-28,2025-08-11,False,0,,2025-07-28
sub_534ddfe6062b,acc_3aa6151cf153,free,free,2025-06-16,,active,False,,,False,0,,2025-06-16
sub_bdad071497d6,acc_75b9383645d3,basic,annual,2025-08-05,2026-08-05,active,True,2025-07-21,2025-08-04,True,0,,2025-08-05
sub_57c034a00d81,acc_a0964192f9c7,free,free,2025-07-19,,cancelled,True,2025-07-19,2025-08-02,False,0,no_longer_needed,2025-07-19
sub_83d83038aab0,acc_a0964192f9c7,basic,annual,2025-08-25,2026-08-25,active,False,,,False,0,,2025-08-25
sub_13214e5f0673,acc_badd796729a8,Free,free,2025-06-15,,active,False,,,False,0,,2025-06-15
sub_7a50945b5b31,acc_badd796729a8,pro,monthly,2025-07-27,2025-08-26,active,False,,,False,3,,2025-07-27
sub_1d919e1c0a05,acc_195d85dc22b4,free,free,2025-06-03,,active,True,2025-06-03,2025-06-17,False,0,,2025-06-03
sub_fe95d9c012b2,acc_195d85dc22b4,basic,annual,2025-07-12,2026-07-12,active,False,,,False,0,,2025-07-12
sub_50d37d8258d9,acc_55acffbf8cba,basic,monthly,2025-08-08,2025-09-07,active,True,2025-07-24,2025-08-07,True,2,,2025-08-08
sub_182dbe90065f,acc_55acffbf8cba,pro,monthly,2025/09/15,2025-10-15,active,False,,,False,1,,2025-09-15
sub_9d83b73e3129,acc_55acffbf8cba,basic,annual,2025-10-28,2026-10-28,active,False,,,False,0,,2025-10-28
sub_f7a9116eff04,acc_4c921e31e3a5,free,free,2025-06-14,,active,False,,,False,0,,2025-06-14
sub_eaf79bd40382,acc_23c1eb8d48da,free,free,2025-07-31,,active,False,,,False,0,,2025-07-31
sub_feeda2fcf0c1,acc_767c3e4b0915,pro,annual,2025-07-15,2026-07-15,active,True,2025-06-29,2025-07-13,True,0,,2025-07-15
sub_5c8119eee39a,acc_8a274075fd58,basic,monthly,2025-06-28,2025-07-28,active,True,2025-06-13,2025-06-27,True,4,,2025-06-28
sub_410d477cc831,acc_8a274075fd58,pro,annual,2025-08-06,2025-08-27,cancelled,False,,,False,0,missing_features,2025-08-06
sub_26a4de91862f,acc_a0e79c7ec09f,free,free,2025-07-18,,active,True,2025-07-18,2025-08-01,False,0,,2025-07-18
sub_28499b9a7f36,acc_a0e79c7ec09f,basic,monthly,2025-08-20,2025-09-19,active,False,,,False,2,,2025-08-20
sub_049388eb777a,acc_e3bed096bc34,free,free,2025-06-12,,active,True,2025-06-12,2025-06-26,False,0,,2025-06-12
sub_a84e006afc6e,acc_ff9bd350f528,free,free,2025/06/06,,active,False,,,False,0,,2025-06-06
sub_012e49984dd1,acc_ff9bd350f528,basic,Monthly,2025-07-13,2025-08-12,active,False,,,False,3,,2025-07-13
sub_8c2e85d96122,acc_17de9de4caae,free,free,2025-06-09,,active,False,,,False,0,,2025-06-09
sub_6ac5a805dbae,acc_84e931fbf173,free,free,2025-06-30,,active,False,,,False,0,,2025-06-30
sub_93e1c2ac2c09,acc_f1f8ca212b00,pro,monthly,2025-08-07,2025-09-06,active,True,2025-07-22,2025-08-05,True,2,,2025-08-07
sub_6de74ac6778e,acc_f1f8ca212b00,ultimate,monthly,2025-09-08,2025-10-08,active,False,,,False,1,,2025-09-08
sub_0c793c960e2c,acc_f1f8ca212b00,pro,monthly,2025-10-23,2025-11-22,active,False,,,False,0,,2025-10-23
sub_4c2651b0f176,acc_e614d57669fd,free,free,2025/06/07,,active,True,2025-06-07,2025-06-21,False,0,,2025-06-07
sub_fd9b2910fb4a,acc_e614d57669fd,basic,monthly,2025-07-09,2025-08-08,active,False,,,False,3,,2025-07-09
sub_15f87736e932,acc_6d8a579eab27,free,free,2025-06-21,,active,True,2025-06-21,2025-07-05,False,0,,2025-06-21
sub_c6abcb62ef1c,acc_df286f976dfe,pro,monthly,2025-07-27,2025-08-26,active,True,2025-07-13,2025-07-27,True,3,,2025/07/27
sub_d18cee623437,acc_df286f976dfe,basic,monthly,2025-08-29,2025-09-27,cancelled,False,,,False,0,no_longer_needed,2025-08-29
sub_8e53aef58f73,acc_df286f976dfe,basic,monthly,2025-10-04,2025-11-03,active,False,,,False,0,,2025-10-04
sub_3c196efd292e,acc_4278bf0e8278,pro,annual,2025-06-18,2026-06-18,active,True,2025-06-03,2025-06-17,True,0,,2025-06-18
sub_13148b9c6569,acc_5b9915edbfb8,free,free,2025-06-23,,active,True,2025-06-23,2025-07-07,False,0,,2025-06-23
sub_4857d247927e,acc_5b9915edbfb8,basic,annual,2025-08-01,2026-08-01,active,False,,,False,0,,2025-08-01
sub_9c2b59afbec6,acc_dd64f54e573f,free,free,2025-06-18,,cancelled,True,2025-06-18,2025-07-02,False,0,missing_features,2025-06-18
sub_a85f7c38c956,acc_ee44f9dc5390,free,free,2025-07-16,,active,True,2025-07-16,2025-07-30,False,0,,2025-07-16
sub_7c9a1111c91f,acc_046fb3b8d60c,basic,monthly,2025-06-18,2025-07-18,active,True,2025-06-02,2025-06-16,True,4,,2025-06-18
sub_6fcdb59ce716,acc_3f523c1cf97c,ultimate,monthly,2025-08-10,2025-09-04,cancelled,True,2025-07-26,2025-08-09,True,0,no_longer_needed,2025-08-10
sub_95467765ad41,acc_3f523c1cf97c,pro,annual,2025-09-16,2026-09-16,active,False,,,False,0,,2025-09-16
sub_18938224975b,acc_dfc37a08d593,basic,monthly,2025-07-27,2025/08/18,cancelled,True,2025-07-12,2025-07-26,True,0,switching_product,2025-07-27
sub_b943558d503f,acc_dfc37a08d593,ultimate,monthly,2025-08-26,2025-09-25,active,False,,,False,2,,2025-08-26
sub_9a55b9941990,acc_dfc37a08d593,basic,monthly,2025-09-30,2025-10-30,active,False,,,False,1,,2025-09-30
sub_250372d43b7a,acc_227c7d0e340c,free,free,2025-06-26,,active,True,2025-06-26,2025-07-10,False,0,,2025-06-26
sub_138af8b4baad,acc_36204bc734ee,pro,annual,2025-07-29,2026-07-29,active,True,2025-07-13,2025-07-27,True,0,,2025-07-29
sub_c8b7b1875db3,acc_46773ab1e231,free,free,2025-06-28,,active,False,,,False,0,,2025-06-28
sub_5dc59fa16d2a,acc_10edbf6bebc2,BASIC,MONTHLY,2025-06-27,2025/09/03,cancelled,True,2025-06-11,2025-06-25,True,0,too_expensive,2025-06-27
sub_4606103aaee3,acc_10edbf6bebc2,basic,monthly,2025-09-05,2025-10-01,cancelled,False,,,False,0,trial_ended,2025-09-05
sub_0e840785b061,acc_10edbf6bebc2,pro,monthly,2025-10-16,2025-12-02,cancelled,False,,,False,0,,2025-10-16
sub_517cf2c621a8,acc_96bb3e0c5aa8,free,free,2025-07-05,,active,True,2025-07-05,2025-07-19,False,0,,2025-07-05
sub_30b24845b75b,acc_96bb3e0c5aa8,pro,monthly,2025-08-16,2025-09-15,active,False,,,False,2,,2025-08-16
sub_5315ca03b415,acc_96bb3e0c5aa8,basic,annual,2025-09-27,2026-09-27,active,False,,,False,0,,2025-09-27
sub_4295395855ff,acc_25a650be8d76,free,free,2025-07-26,,active,False,,,False,0,,2025-07-26
sub_35789f1523db,acc_25a650be8d76,basic,annual,2025-08-30,2026-08-30,active,False,,,False,0,,2025-08-30
sub_ab7ca183769a,acc_48eaa9ad723d,basic,monthly,2025-07-31,2025-08-30,active,True,2025-07-15,2025-07-29,True,3,,2025-07-31
sub_484c59bfe794,acc_5555317be017,free,free,2025-06-22,,active,True,2025-06-22,2025-07-06,False,0,,2025-06-22
sub_f61f0e36a764,acc_5555317be017,pro,monthly,2025-07-27,2025-08-27,cancelled,False,,,False,0,no_longer_needed,2025-07-27
sub_e199de73363d,acc_d2887e4081b5,free,free,2025-06-13,,active,True,2025-06-13,2025-06-27,False,0,,2025-06-13
sub_b07d8e2e71ee,acc_d2887e4081b5,basic,annual,2025-07-15,2026-07-15,active,False,,,False,0,,2025-07-15
sub_f4188e53ba74,acc_250edce5e40f,free,free,2025-07-09,,active,False,,,False,0,,2025-07-09
sub_cd247445cbea,acc_250edce5e40f,ultimate,annual,2025-08-22,2026-08-22,active,False,,,False,0,,2025-08-22
