account_id,signup_date,utm_source,utm_campaign,ref,account_type,_sig_parsed
acc_69f6c16b40fc,2025-09-08,email,Campaign_F,benjamin.com,normal,2025-09-08
acc_393c1291a972,2025-07-17,google,Campaign_E,,normal,2025-07-17
acc_38714cf54900,2025-08-12,facebook,Campaign_C,duran-garrett.org,agency,2025-08-12
acc_1b116f78e93c,2025-06-29,google,Campaign_D,,normal,2025-06-29
acc_064a1b7f67c4,2025-10-13,google,Campaign_C,,normal,2025-10-13
acc_4aba3ebbf2f2,2025-07-14,,Campaign_A,,normal,2025-07-14
acc_05142066ce9f,2025-06-01,organic,Campaign_B,,normal,2025-06-01
acc_9c3308d7f5cc,2025-10-20,email,Campaign_C,brown.biz,normal,2025-10-20
acc_b1ba50517510,2025-10-15,email,Campaign_E,williamson.com,normal,2025-10-15
acc_d8c0a69434c6,2025-10-07,referral,Campaign_D,cobb.info,normal,2025-10-07
acc_794a31dbaf91,2025-06-30,email,Campaign_F,,normal,2025-06-30
acc_6c4542be02cc,2025-06-28,google,Campaign_A,,normal,2025-06-28
acc_ca47ab0fec00,2025-10-17,referral,Campaign_A,,agency,2025-10-17
acc_79ffd830ddc7,2025-06-06,direct,Campaign_C,,normal,2025-06-06
acc_040770f49311,2025-06-02,email,Campaign_C,,normal,2025-06-02
acc_a709ebcf629e,2025-09-22,direct,Campaign_F,,normal,2025-09-22
acc_efc3da277bc7,2025-08-16,organic,Campaign_A,anderson.biz,normal,2025-08-16
acc_601d6b4ac202,2025-09-11,referral,Campaign_A,,normal,2025-09-11
acc_a14ae43c7a60,2025-07-12,organic,Campaign_D,,normal,2025-07-12
acc_c8ed1fa554a5,2025-06-06,direct,Campaign_C,,agency,2025-06-06
acc_06341f89d45c,2025-09-10,,Campaign_A,,normal,2025-09-10
acc_be4690a70579,2025-08-12,direct,Campaign_F,,normal,2025-08-12
acc_f233c8cb9cb7,2025-09-26,referral,Campaign_B,kerr.info,normal,2025-09-26
acc_b4ca7e413251,2025-10-15,google,Campaign_B,,agency,2025-10-15
acc_549c0ab4d818,2025-07-14,google,Campaign_F,,normal,2025-07-14
acc_859cd2f9d934,2025-06-16,google,Campaign_A,,normal,2025-06-16
acc_20e3a7533a6a,2025-07-19,email,Campaign_B,,normal,2025-07-19
acc_ee5ab2542547,2025/06/28,referral,Campaign_F,hall.com,normal,2025-06-28
acc_0de3a3c72745,2025-07-25,google,Campaign_E,,agency,2025-07-25
acc_4d829033f3b7,2025-06-05,organic,Campaign_A,smith-howard.net,agency,2025-06-05
acc_5a2af486d23a,2025-08-15,direct,Campaign_A,thomas.com,normal,2025-08-15
acc_6f3699d2e6bb,2025-06-09,google,Campaign_E,,normal,2025-06-09
acc_0b3801c33a13,2025-08-04,facebook,Campaign_F,,normal,2025-08-04
acc_7b068a0f111f,2025-09-04,facebook,Campaign_A,,agency,2025-09-04
acc_5782b76f9643,2025-10-01,facebook,Campaign_C,,normal,2025-10-01
acc_0e8350af3717,2025-08-15,direct,Campaign_B,,normal,2025-08-15
acc_d0c93b8c1c0e,2025-07-28,referral,Campaign_A,,normal,2025-07-28
acc_5211dd9bb26b,2025-07-06,organic,Campaign_B,torres.com,NORMAL,2025-07-06
acc_0eea966d26d0,2025-07-18,google,Campaign_A,guerrero-pugh.org,normal,2025-07-18
acc_7cf7780f32ee,2025-07-11,direct,Campaign_C,,normal,2025-07-11
acc_cf57d23119ad,2025-07-14,facebook,Campaign_B,norton.net,normal,2025-07-14
acc_525b84c34dcd,2025-08-23,direct,Campaign_A,,Agency,2025-08-23
acc_679d0d2d5e13,2025-08-06,direct,Campaign_B,,normal,2025-08-06
acc_f9ca51222b8f,2025-08-15,google,Campaign_E,phillips.com,agency,2025-08-15
acc_75bbd37d54b1,2025-07-23,google,Campaign_C,,normal,2025-07-23
acc_2a86d25bd9d8,2025-07-22,facebook,Campaign_C,acosta.org,normal,2025-07-22
acc_1000ea470ff4,2025-06-18,organic,,jackson.net,normal,2025-06-18
acc_dc26944659d1,2025-07-17,google,Campaign_B,jimenez-marshall.com,normal,2025-07-17
acc_e1fee7b92253,2025-10-10,google,Campaign_D,,normal,2025-10-10
acc_414cd8553bf6,2025-10-01,direct,Campaign_F,adams-morales.org,agency,2025-10-01
acc_f2ce76b0e175,2025-07-05,referral,Campaign_B,,agency,2025-07-05
acc_028095a9ca1f,2025-06-08,,Campaign_A,,normal,2025-06-08
acc_411dbfec5aae,2025-08-27,facebook,Campaign_A,,normal,2025-08-27
acc_ce6b35444cd6,2025-10-10,referral,Campaign_E,walton.info,normal,2025-10-10
acc_343ee90e470a,2025-09-03,direct,Campaign_E,bell.org,normal,2025-09-03
acc_e9051b338fba,2025-07-07,google,Campaign_D,simmons-mcdonald.biz,agency,2025-07-07
acc_4270782d56cd,2025-08-16,referral,Campaign_D,,normal,2025-08-16
acc_29286f0d7c7a,2025-08-16,organic,Campaign_E,,normal,2025-08-16
acc_149fddd5cca5,2025-09-09,referral,,,normal,2025-09-09
acc_bd7633c54e53,2025-06-21,referral,Campaign_F,,agency,2025-06-21
acc_ae99c0a1f57b,2025-06-06,email,Campaign_D,,agency,2025-06-06
acc_5708eb67840e,2025-06-13,organic,Campaign_D,,agency,2025-06-13
acc_034a937391ae,2025-08-20,email,Campaign_E,ochoa.org,normal,2025-08-20
acc_09153524e6cb,2025-09-10,google,Campaign_A,,normal,2025-09-10
acc_1befeb2f27e4,2025-09-30,organic,Campaign_E,,normal,2025-09-30
acc_9af781fdd603,2025-10-15,google,Campaign_E,bautista-underwood.com,normal,2025-10-15
acc_da12a0eed522,2025-06-18,organic,Campaign_E,valdez-hays.com,normal,2025-06-18
acc_92ffc15e46e0,2025-08-29,referral,Campaign_C,perez-cummings.com,Normal,2025-08-29
acc_8a1094aa75ea,2025-09-19,google,Campaign_F,,agency,2025-09-19
acc_5497e83d3edf,2025/10/03,referral,Campaign_B,,normal,2025-10-03
acc_8b4c2875316b,2025-07-05,referral,,,normal,2025-07-05
acc_a89841888722,2025-09-13,google,Campaign_A,gonzales.com,normal,2025-09-13
acc_62f4e4599d01,2025-06-20,google,Campaign_D,,agency,2025-06-20
acc_0f94f3706ce0,2025-08-16,direct,Campaign_A,,Normal,2025-08-16
acc_aa02be0382a7,2025-06-03,organic,Campaign_C,,normal,2025-06-03
acc_8fd722ce2977,2025/09/25,google,Campaign_D,medina.com,normal,2025-09-25
acc_d3636ca978c1,2025-10-05,direct,Campaign_E,,NORMAL,2025-10-05
acc_93684e518537,2025-10-16,organic,Campaign_C,lloyd.biz,normal,2025-10-16
acc_9fc132e4520d,2025-08-24,referral,Campaign_C,,normal,2025-08-24
acc_411cfb4dd838,2025/10/20,referral,Campaign_E,lopez-rodriguez.org,normal,2025-10-20
acc_14565e4085fe,2025-08-18,facebook,Campaign_E,,normal,2025-08-18
acc_875a0aef4190,2025/10/10,facebook,Campaign_A,,normal,2025-10-10
acc_3b0b272aacca,2025-06-04,referral,Campaign_F,,normal,2025-06-04
acc_cf612e162669,2025-07-05,organic,Campaign_A,,normal,2025-07-05
acc_c8867d6df69f,2025-06-09,email,Campaign_C,,normal,2025-06-09
acc_7c37abbc4a2f,2025-08-09,google,Campaign_A,jackson.biz,normal,2025-08-09
acc_5bdbf318f9d8,2025-08-19,google,Campaign_F,mayo.net,normal,2025-08-19
acc_e65e2f39d709,2025-07-09,email,Campaign_B,,normal,2025-07-09
acc_63c5db6b282a,2025-07-07,facebook,Campaign_B,,normal,2025-07-07
acc_5d6bca161385,2025-06-14,google,Campaign_C,,normal,2025-06-14
acc_c5204dbcfabb,2025-07-14,google,Campaign_A,harris.com,normal,2025-07-14
acc_29ac1b516147,2025/07/05,google,Campaign_A,,normal,2025-07-05
acc_7bf43be5d1a3,2025-06-25,direct,Campaign_B,,normal,2025-06-25
acc_37391f502195,2025-06-09,email,Campaign_A,,normal,2025-06-09
acc_9f5e0b720833,2025-09-08,direct,Campaign_A,lucas-ellison.com,normal,2025-09-08
acc_335dae6f3e59,2025-06-29,direct,Campaign_A,,normal,2025-06-29
acc_6ab6b787207b,2025-06-14,facebook,Campaign_E,wright-yoder.biz,normal,2025-06-14
acc_1a71677b037f,2025-06-04,facebook,Campaign_A,,normal,2025-06-04
acc_46e5798020d7,2025-08-09,organic,Campaign_C,,normal,2025-08-09
acc_f3314e8e7ff9,2025/08/30,organic,Campaign_F,,agency,2025-08-30
acc_2fccb1cfcec0,2025-07-05,organic,Campaign_E,,normal,2025-07-05
acc_882509522987,2025-06-29,organic,Campaign_C,jenkins-gill.com,normal,2025-06-29
acc_d07918e6891f,2025-08-13,email,Campaign_C,,agency,2025-08-13
acc_87619d5e775f,2025-07-03,facebook,Campaign_F,,normal,2025-07-03
acc_465f8209898c,2025-06-23,referral,Campaign_A,,Normal,2025-06-23
acc_959b2842b6be,2025-10-14,facebook,Campaign_F,cooper-ross.com,agency,2025-10-14
acc_647899c29b7d,2025-09-20,organic,Campaign_F,,normal,2025-09-20
acc_53fc97701418,2025-07-08,email,Campaign_A,santiago-marshall.info,normal,2025-07-08
acc_3fbf53ba5f6f,2025-08-31,,Campaign_A,,normal,2025-08-31
acc_d7f224f659b4,2025-09-12,direct,Campaign_A,,normal,2025-09-12
acc_99614c3c797f,2025-07-01,direct,Campaign_A,,normal,2025-07-01
acc_558ed2d5fde8,2025-07-06,email,Campaign_F,,normal,2025-07-06
acc_dd085525ee25,2025-06-12,,Campaign_E,jones.com,normal,2025-06-12
acc_add20243467e,2025-09-17,direct,,,agency,2025-09-17
acc_d8a75a0cb076,2025-07-27,facebook,Campaign_F,,agency,2025-07-27
acc_fec8c99cdad6,2025-06-24,email,Campaign_D,,normal,2025-06-24
acc_c55b7204ba6a,2025-06-05,facebook,Campaign_E,,normal,2025-06-05
acc_07e2fa62e5ab,2025-09-23,organic,Campaign_D,williams.com,normal,2025-09-23
acc_19209320ccc0,2025-06-14,,Campaign_A,brooks.com,normal,2025-06-14
acc_6a561acb6fc4,2025-10-08,facebook,Campaign_D,smith.com,agency,2025-10-08
acc_775c6d6359e5,2025-07-07,google,Campaign_C,,normal,2025-07-07
acc_6fad7f594895,2025-07-20,direct,Campaign_F,,normal,2025-07-20
acc_af11fc8bd535,2025-07-06,referral,Campaign_A,,normal,2025-07-06
acc_02281be43bed,2025-06-05,organic,,,normal,2025-06-05
acc_430eb19b2987,2025-06-07,google,Campaign_D,,normal,2025-06-07
acc_c2690f410e6b,2025-07-03,referral,Campaign_F,,normal,2025-07-03
acc_c869aaf3e9f0,2025-09-04,google,Campaign_C,price.com,agency,2025-09-04
acc_8fccd4a3027b,2025-08-19,direct,Campaign_F,,normal,2025-08-19
acc_eb824bd2220d,2025-08-16,direct,Campaign_A,,normal,2025-08-16
acc_990f1cd04328,2025-07-23,email,Campaign_E,saunders-porter.com,normal,2025-07-23
acc_b4f32d2961ca,2025-07-12,organic,Campaign_E,herrera.com,normal,2025-07-12
acc_4caa5c9dfadb,2025-09-16,email,Campaign_F,haley-greene.biz,agency,2025-09-16
acc_31a769d1a133,2025-09-22,direct,Campaign_C,,normal,2025-09-22
acc_30bcbf81b9f5,2025-06-16,email,Campaign_A,gill.info,normal,2025-06-16
acc_1087a1d8081f,2025-07-08,facebook,Campaign_E,,normal,2025-07-08
acc_15a8b3aba86c,2025-07-10,google,Campaign_B,,normal,2025-07-10
acc_1912e1cf08fc,2025-07-15,google,Campaign_D,matthews.org,normal,2025-07-15
acc_6c4e86aa0b5f,2025-10-05,facebook,Campaign_A,parker.biz,normal,2025-10-05
acc_b1535f25a7b2,2025/08/13,referral,Campaign_C,,normal,2025-08-13
acc_b0aac0ad2afd,2025-09-12,direct,Campaign_E,,normal,2025-09-12
acc_7e1d02bb1122,2025-09-03,organic,Campaign_E,,normal,2025-09-03
acc_c5b15df8f501,2025-10-14,,Campaign_F,stevenson-murphy.com,agency,2025-10-14
acc_490bc7fc8f65,2025/07/22,facebook,Campaign_D,schneider-hodges.net,normal,2025-07-22
acc_1259de20e662,2025-06-23,,Campaign_A,wong-roberts.com,normal,2025-06-23
acc_85caa34e771a,2025-06-26,referral,,bradford.com,agency,2025-06-26
acc_31bada278057,2025-07-10,organic,,,normal,2025-07-10
acc_46c0c0303776,2025-09-28,referral,Campain_C,,normal,2025-09-28
acc_c05a33774e05,2025-07-01,google,Campaign_A,,normal,2025-07-01
acc_6843438a7fc9,2025-06-15,email,Campaign_A,,normal,2025-06-15
acc_86e7d85b6805,2025-07-10,facebook,Campaign_D,martinez.org,normal,2025-07-10
acc_0cc58a4ecc60,2025-07-21,direct,Campaign_A,guerra.com,Agency,2025-07-21
acc_be789f47f9df,2025-10-19,organic,,,normal,2025-10-19
acc_b9b53b3946c4,2025-07-05,facebook,Campaign_F,,normal,2025-07-05
acc_f54c8ca8cd65,2025-09-06,referral,Campaign_C,,normal,2025-09-06
acc_0b35b14ce8b1,2025-07-01,facebook,Campaign_F,huffman-olson.com,agency,2025-07-01
acc_1ac8d58790d3,2025-06-30,direct,,gray-ruiz.biz,normal,2025-06-30
acc_9d84399bf3ab,2025-10-12,organic,Campaign_A,,normal,2025-10-12
acc_66d9ecbafe5a,2025-08-13,referral,,gill.com,normal,2025-08-13
acc_b142df437cde,2025-06-04,organic,Campaign_A,,normal,2025-06-04
acc_4c990f32d24d,2025-09-08,email,Campaign_E,james-torres.com,agency,2025-09-08
acc_4c1fbea29ef0,2025-06-24,google,Campaign_E,,normal,2025-06-24
acc_8223059bcda9,2025-09-17,google,Campaign_A,espinoza.com,normal,2025-09-17
acc_5f55a53014b7,2025-09-23,direct,Campaign_A,,normal,2025-09-23
acc_8f1c8a6b8061,2025-09-05,,Campaign_D,sullivan-perry.biz,normal,2025-09-05
acc_f86354537e4b,2025-09-03,organic,Campaign_C,,normal,2025-09-03
acc_5e1dcedf33dd,2025-09-27,google,Campaign_E,ortiz.com,normal,2025-09-27
acc_f2f47adf1c31,2025-07-26,google,,,normal,2025-07-26
acc_a2ba0f33fe2f,2025-10-07,organic,Campaign_D,,normal,2025-10-07
acc_e3d25321f0d2,2025/09/12,facebook,Campaign_A,,normal,2025-09-12
acc_e47b612e8ffb,2025-09-05,email,Campaign_C,,normal,2025-09-05
acc_29a348fbd90a,2025-09-11,direct,Campaign_A,,normal,2025-09-11
acc_15bd8cef5fd2,2025-09-13,email,Campaign_E,wade.com,normal,2025-09-13
acc_170ecb336c89,2025-08-25,organic,,,agency,2025-08-25
acc_3d0cc0da9a48,2025-09-16,email,Campaign_F,wilson.biz,normal,2025-09-16
acc_9b923a0cc781,2025-08-22,direct,Campaign_E,,normal,2025-08-22
acc_0d34026c344b,2025-06-20,referral,Campaign_A,,normal,2025-06-20
acc_cf53cdcdf250,2025-07-04,direct,Campaign_A,,normal,2025-07-04
acc_c9e9f1afc708,2025-09-27,organic,Campaign_C,,normal,2025-09-27
acc_5749725af49b,2025-10-18,organic,Campaign_B,,normal,2025-10-18
acc_9d657dd9979d,2025-06-03,facebook,Campaign_E,goodman-conrad.biz,agency,2025-06-03
acc_36f4f2346d2f,2025/06/04,google,Campaign_F,,normal,2025-06-04
acc_23e516c36099,2025-06-19,direct,Campaign_F,jones.biz,normal,2025-06-19
acc_0729321f63cc,2025-06-11,organic,Campaign_F,,agency,2025-06-11
acc_c81e11127dfc,2025-09-05,referral,Campaign_A,,normal,2025-09-05
acc_16aa50318c33,2025-06-02,referral,Campaign_D,,normal,2025-06-02
acc_1f87bd189b58,2025-10-19,organic,Campaign_D,,normal,2025-10-19
acc_4194ec167a65,2025-06-23,facebook,Campaign_A,,agency,2025-06-23
acc_53ca9acac46b,2025-07-03,direct,Campaign_C,,normal,2025-07-03
acc_a719223c73db,2025-07-23,referral,Campaign_D,,normal,2025-07-23
acc_1153eab61a69,2025-06-01,direct,Campaign_F,,normal,2025-06-01
acc_fca3bb8d3d11,2025-07-14,,Campaign_A,hodges.com,normal,2025-07-14
acc_c099dfc06c3e,2025-08-11,organic,Campaign_F,,agency,2025-08-11
acc_e05fd97f7b3b,2025-07-13,facebook,Campaign_A,bennett.com,normal,2025-07-13
acc_04bd12deb1d3,2025-07-28,organic,,kennedy-rogers.biz,normal,2025-07-28
acc_b85491d6f171,2025-08-12,email,Campaign_D,wood-wu.com,normal,2025-08-12
acc_d99bc022a95e,2025-09-18,,Campaign_C,,normal,2025-09-18
acc_fca28d3f6af6,2025-08-08,organic,Campaign_E,bishop-hester.com,normal,2025-08-08
acc_a19791889083,2025-07-05,google,Campaign_A,,normal,2025-07-05
acc_17c6796b8136,2025-06-04,direct,Campaign_E,,normal,2025-06-04
acc_949295241061,2025-07-04,facebook,Campaign_A,,normal,2025-07-04
acc_6c774ea27469,2025-08-10,direct,Campaign_D,,normal,2025-08-10
acc_cebe90a7e22b,2025-09-17,google,Campaing_E,,normal,2025-09-17
acc_edbd6d94f178,2025-07-06,organic,Campaign_A,,NORMAL,2025-07-06
acc_94bc1ffac37d,2025-07-06,google,Campaign_A,,normal,2025-07-06
acc_38ff9238e495,2025-07-06,organic,Campaign_F,bailey.com,normal,2025-07-06
acc_3b8355b335e5,2025-08-05,email,Campaign_B,,normal,2025-08-05
acc_ca377bbd2f0e,2025-10-17,direct,Campaign_C,,normal,2025-10-17
acc_d3f9d3f36fc5,2025-09-19,organic,Campaign_E,,normal,2025-09-19
acc_47052437bf93,2025-06-15,referral,Campaign_C,,agency,2025-06-15
acc_eab239ca9b14,2025-08-22,email,Campaign_E,,normal,2025-08-22
acc_f0a43cf60d8c,2025-07-14,organic,Campaign_A,mullins.com,normal,2025-07-14
acc_578974e32d07,2025-07-11,facebook,Campaign_C,,normal,2025-07-11
acc_4df81e3260f6,2025-08-16,direct,Campaign_C,,normal,2025-08-16
acc_aad01cc75b38,2025-07-12,facebook,Campaign_A,,normal,2025-07-12
acc_82bb81b5977b,2025-07-14,email,Campaign_A,martinez.info,normal,2025-07-14
acc_b49ac0171733,2025-09-01,direct,Campaign_A,,normal,2025-09-01
acc_e4713a1b69cd,2025-06-22,referral,Campaign_C,,normal,2025-06-22
acc_a4468b683fdf,2025-07-27,direct,,,normal,2025-07-27
acc_cf76bf532f33,2025-08-11,direct,Campaign_D,,normal,2025-08-11
acc_3e4243fc2919,2025-10-13,email,Campaign_A,,normal,2025-10-13
acc_7a9f1da45e20,2025-07-08,facebook,Campaign_A,,normal,2025-07-08
acc_4ee78ffe7c00,2025-08-12,email,Campaign_C,,normal,2025-08-12
acc_72f596eda496,2025/07/21,direct,Campaign_C,,normal,2025-07-21
acc_a47cbb8c1308,2025-07-24,organic,Campaign_A,whitney-flores.com,agency,2025-07-24
acc_36a6c5fd7ab6,2025-06-26,referral,Campaign_A,,normal,2025-06-26
acc_b89113b4862d,2025-06-11,facebook,Campaign_A,,normal,2025-06-11
acc_979d135e4258,2025-08-25,facebook,Campaign_C,stewart-cabrera.com,normal,2025-08-25
acc_aa1a39d390d3,2025-09-03,email,Campaign_E,,normal,2025-09-03
acc_0dc21efa91f5,2025-08-08,google,Campaign_F,,normal,2025-08-08
acc_b5f225ddb2c4,2025-08-08,facebook,Campaign_E,,AGENCY,2025-08-08
acc_09c7194895a8,2025-06-20,organic,Campaign_A,,normal,2025-06-20
acc_739ac604e32d,2025-10-12,organic,Campaign_C,,normal,2025-10-12
acc_d787cdaddf52,2025-09-15,organic,Campaign_E,clark.com,normal,2025-09-15
acc_08949422f4f1,2025-06-18,organic,Campaign_F,,NORMAL,2025-06-18
acc_f1d3c3bf5d2f,2025-09-30,email,Campaing_E,,normal,2025-09-30
acc_1aa01a0cd044,2025-09-07,google,Campaign_A,,agency,2025-09-07
acc_7ac8cc7dacfc,2025-08-08,direct,Campaign_A,,normal,2025-08-08
acc_cbae67b14031,2025-07-01,referral,Campaign_A,acosta.net,agency,2025-07-01
acc_b01e6404ff38,2025/06/05,referral,Campaign_D,davis-morris.org,normal,2025-06-05
acc_8616fa88024b,2025-09-29,facebook,Campaign_A,,normal,2025-09-29
acc_f7a458fd6b3e,2025-09-11,google,Campaign_B,,normal,2025-09-11
acc_4388f9270950,2025-07-01,email,Campaign_B,olson.com,normal,2025-07-01
acc_3c46a820b8f8,2025-09-22,google,Campaign_A,,normal,2025-09-22
acc_4358b390ea6a,2025-06-04,direct,Campaign_E,,normal,2025-06-04
acc_31aa281fbf1e,2025-10-16,facebook,Campaign_D,skinner.info,normal,2025-10-16
acc_5e61c1bafbc9,2025-09-26,email,Campaign_A,,normal,2025-09-26
acc_2719ce5b7271,2025-07-23,email,Campaign_C,morgan.biz,normal,2025-07-23
acc_ed5d84db7c80,2025-06-05,google,Campaign_E,,normal,2025-06-05
acc_125673c58c99,2025-10-16,direct,Campaign_C,turner-carlson.com,normal,2025-10-16
acc_93c5a0def50b,2025-08-11,email,Campaign_E,,agency,2025-08-11
acc_e0c5b5414983,2025-06-29,direct,Campaing_E,hancock-santos.com,normal,2025-06-29
acc_1334fd493d93,2025-10-14,referral,Campaign_E,,normal,2025-10-14
acc_a1b251b9f2a6,2025-07-07,email,Campaign_B,,normal,2025-07-07
acc_189e20419f48,2025-09-14,email,,,normal,2025-09-14
acc_a2203c8bdf56,2025-06-17,direct,Campaign_A,,normal,2025-06-17
acc_14f58c639125,2025-10-13,organic,Campaign_A,,normal,2025-10-13
acc_df76cd998ea5,2025-07-18,email,Campaign_D,,agency,2025-07-18
acc_4954237c286c,2025-09-07,google,,,normal,2025-09-07
acc_efdec8504594,2025-06-15,email,Campaign_A,hawkins-herrera.net,normal,2025-06-15
acc_d793d1bd0792,2025/09/06,email,Campaign_D,brown-hood.net,NORMAL,2025-09-06
acc_210bbed57902,2025-08-15,email,Campaign_A,,normal,2025-08-15
acc_536d849bc650,2025-07-10,facebook,Campaign_A,,normal,2025-07-10
acc_d90a1a5d9f9d,2025-08-03,referral,Campaing_E,,normal,2025-08-03
acc_0ab8ee90a1ee,2025-08-18,google,Campaign_A,anderson.com,normal,2025-08-18
acc_bd87f5d8e595,2025-08-11,,Campaign_A,hart.com,agency,2025-08-11
acc_e23b18f4ab33,2025-09-24,direct,Campaign_C,,normal,2025-09-24
acc_c704ff63b5bd,2025-09-06,direct,Campaign_D,,normal,2025-09-06
acc_7ede8b8f569e,2025-10-03,email,Campaign_A,,normal,2025-10-03
acc_eb9c8f610c9b,2025-07-03,google,Campaign_C,,normal,2025-07-03
acc_728585008d0e,2025-07-10,referral,Campaign_D,,normal,2025-07-10
acc_d321703803f6,2025-09-11,referral,Campaign_E,watts.com,normal,2025-09-11
acc_e766333b8e40,2025-10-13,,Campaign_F,johnson.com,normal,2025-10-13
acc_8c41cd8acb57,2025-07-19,referral,,bernard.net,normal,2025-07-19
acc_9fdd2fe3f4e7,2025/09/11,facebook,Campaign_E,,normal,2025-09-11
acc_396ff46c58a2,2025-08-12,email,,,normal,2025-08-12
acc_3183965bf45e,2025-10-18,direct,Campaign_D,mckee.com,normal,2025-10-18
acc_3e93a6d3c8d2,2025-07-05,organic,Campaign_B,,normal,2025-07-05
acc_cefb1c505cb8,2025-10-03,direct,Campaign_F,,normal,2025-10-03
acc_eb344d26ac84,2025-10-18,google,Campaign_E,,normal,2025-10-18
acc_dd7ef22a8e73,2025-06-01,direct,Campaign_C,,normal,2025-06-01
acc_ba5041accfe0,2025-08-14,google,Campaign_E,gray-maynard.com,normal,2025-08-14
acc_7d4408382ad0,2025-10-02,email,,,normal,2025-10-02
acc_60dcf363095b,2025-08-29,google,Campaign_A,kelley.com,normal,2025-08-29
acc_6716ad4b3d7d,2025-06-19,referral,,,normal,2025-06-19
acc_67b8083a24d8,2025-08-10,direct,Campaign_D,,normal,2025-08-10
acc_5855341f5584,2025-07-28,organic,Campaign_F,,normal,2025-07-28
acc_7f75b5a6f584,2025-09-29,,Campaign_F,,normal,2025-09-29
acc_c4e65c3f700f,2025-10-16,referral,Campaign_B,,agency,2025-10-16
acc_3e4150a5c800,2025-06-01,organic,Campaign_E,,agency,2025-06-01
acc_aaceec323f2f,2025/09/09,email,Campaign_D,,Agency,2025-09-09
acc_473fbf3a26e0,2025-08-02,google,Campaign_B,shaffer-byrd.net,agency,2025-08-02
acc_174a2c02b40f,2025-10-18,facebook,Campaing_E,,normal,2025-10-18
acc_c9e9f351967a,2025/06/11,facebook,Campaign_F,smith-palmer.com,normal,2025-06-11
acc_3072b138aa42,2025-09-22,referral,Campaign_A,,agency,2025-09-22
acc_3d0fc8f64a0f,2025-07-23,facebook,Campaign_B,fowler.org,normal,2025-07-23
acc_f0eb32a8542d,2025-06-06,referral,Campaign_F,,normal,2025-06-06
acc_60277e0f0a43,2025-06-11,referral,Campaign_F,,normal,2025-06-11
acc_f61acd7734ba,2025-08-12,facebook,Campaign_A,,normal,2025-08-12
acc_affbcab275bb,2025-08-26,,Campaign_A,,normal,2025-08-26
acc_6fc22eee9ddc,2025-09-25,email,Campaign_A,walters.com,normal,2025-09-25
acc_7f7043579b12,2025-09-02,email,Campaign_C,martin.com,normal,2025-09-02
acc_49559235a323,2025-07-21,google,Campaign_A,,normal,2025-07-21
acc_45771f54a1df,2025-10-03,direct,Campaign_A,rhodes-randolph.com,normal,2025-10-03
acc_6a9560e13284,2025/06/04,facebook,,,agency,2025-06-04
acc_117a2869c8b3,2025/09/08,referral,Campaign_B,,normal,2025-09-08
acc_13dce450234e,2025-06-12,facebook,Campaign_F,,normal,2025-06-12
acc_b87b0cec5589,2025/07/26,,Campaign_A,,normal,2025-07-26
acc_34c0fc2fb9e4,2025-08-07,organic,Campaign_A,,normal,2025-08-07
acc_ef09664033d0,2025-07-18,,,gomez.com,normal,2025-07-18
acc_cbba7c3ab163,2025-08-15,email,Campaign_E,,normal,2025-08-15
acc_fdd0bb576712,2025-08-12,email,Campaign_B,,normal,2025-08-12
acc_a360c9ec457e,2025-08-29,email,Campaign_A,baker-smith.org,normal,2025-08-29
acc_1e424952db6c,2025-09-03,facebook,Campaign_D,,normal,2025-09-03
acc_2d67c893498c,2025-09-16,facebook,Campaign_C,walls.info,normal,2025-09-16
acc_2a4f6d7eeccd,2025/06/05,facebook,Campaign_E,,normal,2025-06-05
acc_9f3804ecd253,2025-09-21,facebook,Campaign_D,,normal,2025-09-21
acc_76af9fe08e4c,2025-06-16,organic,Campaign_B,,normal,2025-06-16
acc_b9f48c62ec9f,2025-08-07,email,Campaign_A,miller.com,agency,2025-08-07
acc_7622f79a3a0f,2025-09-26,google,Campaign_E,,normal,2025-09-26
