invoice_id	subscription_id	account_id	invoice_date	amount	currency	status	tax_amount
inv_a1c5c66098c4	sub_54bf3d850d47	acc_1ef9e7dbebe5	2025-08-17	7.7	GBP	paid	0.21
inv_493d97f207fa	sub_54bf3d850d47	acc_1ef9e7dbebe5	2025-09-16	7.74	GBP	paid	1.35
inv_8afcd1cb38d5	sub_54bf3d850d47	acc_1ef9e7dbebe5	2025-10-16	8.1	GBP	paid	1.4
inv_9c67ae3cbffb	sub_4f82c73bed4d	acc_3766969a1fef	2025-08-21	94.66	EUR	paid	6.39
inv_9c4f6f3fd090	sub_195943486b24	acc_3766969a1fef	2025-10-21	252.11	USD	paid	37.66
inv_642b7eed9f6f	sub_8da762abae0a	acc_51914b20b583	2025-07-16	19.97	GBP	paid	0.41
inv_917f1bba1865	sub_8da762abae0a	acc_51914b20b583	2025-08-17	20.07	GBP	paid	0.7
inv_7fa825f9e66c	sub_8da762abae0a	acc_51914b20b583	2025-09-14	19.34	GBP	paid	1.63
inv_be82e885f918	sub_8da762abae0a	acc_51914b20b583	2025-10-16	19.28	GBP	refunded	2.31
inv_4d45f834f291	sub_0e10a8bd6078	acc_51914b20b583	2025-08-13	9.8	USD	paid	0.67
inv_76c9b9149f09	sub_0e10a8bd6078	acc_51914b20b583	2025-09-13	10.13	USD	paid	1.72
inv_b931d93f990f	sub_0e10a8bd6078	acc_51914b20b583	2025-10-11	9.96	USD	paid	1.36
inv_80f0b9eb18af	sub_8b160f8b381c	acc_51914b20b583	2025-09-24	9.83	USD	paid	1.95
inv_4443d7187a06	sub_8b160f8b381c	acc_51914b20b583	2025-10-24	9.96	USD	paid	1.28
inv_b0f24fb50183	sub_8e05b1f63a94	acc_7e3d0522467e	2025-07-24	78.54	GBP	paid	9.98
inv_2294b64f0a68	sub_ca0de4b88a2f	acc_c132ca2837d8	2025-08-09	9.93	USD	paid	0.67
inv_4dd08e11ef87	sub_ca0de4b88a2f	acc_c132ca2837d8	2025-09-06	9.9	USD	paid	1.62
inv_9da876518fa0	sub_ca0de4b88a2f	acc_c132ca2837d8	2025-10-07	10.25	USD	paid	2.04
inv_15c26b18c442	sub_062a223f1a75	acc_c132ca2837d8	2025-09-20	51.56	EUR	paid	3.03
inv_abd08aa33020	sub_062a223f1a75	acc_c132ca2837d8	2025-10-20	52.22	EUR	paid	9.14
inv_f8bdf9051061	sub_4529ad7e33b0	acc_c132ca2837d8	2025-10-30	4464.33	INR	paid	767.81
inv_f2b1d5f8af15	sub_5760428b38fa	acc_d63f06854ae8	2025-07-15	53.63	USD	failed	1.66
inv_2e2583ffdeac	sub_5760428b38fa	acc_d63f06854ae8	2025-08-13	55.49	USD	paid	3.38
inv_43f5eec81637	sub_5760428b38fa	acc_d63f06854ae8	2025-09-12	53.53	USD	failed	4.64
inv_943cfbf61d95	sub_5760428b38fa	acc_d63f06854ae8	2025-10-12	55.92	USD	refunded	1.17
inv_1931a2a18237	sub_802395483605	acc_d63f06854ae8	2025-10-10	24.43	USD	paid	3.47
inv_d684df017734	sub_149ed635c07f	acc_28340ac20c76	2025-07-15	832.4	INR	paid	130.37
inv_b4a54d249a3c	sub_149ed635c07f	acc_28340ac20c76	2025-08-16	848.54	INR	paid	109.51
inv_03c311b96eed	sub_149ed635c07f	acc_28340ac20c76	2025-09-14	828.72	INR	paid	109.04
inv_33a6f2e09be1	sub_149ed635c07f	acc_28340ac20c76	2025-10-13	834.14	INR	paid	90.86
inv_b2f1a5753b5e	sub_3e05ad8c8c03	acc_28340ac20c76	2025-08-23	99.05	USD	paid	4.43
inv_8122202da83d	sub_61b787ce8817	acc_c757cec26864	2025-07-05	8.0	GBP	paid	0.9
inv_6e6917a0d500	sub_61b787ce8817	acc_c757cec26864	2025-08-02	7.94	GBP	paid	1.57
inv_ddb43ee73537	sub_61b787ce8817	acc_c757cec26864	2025-09-02	7.69	GBP	paid	0.04
inv_72afba23634f	sub_61b787ce8817	acc_c757cec26864	2025-10-03	7.71	GBP	paid	0.16
inv_221a9fdbc575	sub_cc57b1bae43b	acc_c757cec26864	2025-08-14	9.56	EUR	paid	1.87
inv_97f4bbfac945	sub_cc57b1bae43b	acc_c757cec26864	2025-09-13	9.12	EUR	failed	0.0
inv_d20769112d1c	sub_cc57b1bae43b	acc_c757cec26864	2025-10-12	9.2	EUR	failed	0.83
inv_3fc665a73a5a	sub_a9a419a4f706	acc_1601fd4300fb	2025-08-15	25.1	USD	paid	0.11
inv_525f38f1df3f	sub_a9a419a4f706	acc_1601fd4300fb	2025-09-12	25.33	USD	paid	0.57
inv_657ab6909555	sub_a9a419a4f706	acc_1601fd4300fb	2025-10-12	24.29	USD	paid	2.14
inv_d1c1811c170c	sub_fee3b9483b72	acc_1601fd4300fb	2025-09-27	19.45	GBP	paid	2.89
inv_acbf5291cf4d	sub_fee3b9483b72	acc_1601fd4300fb	2025-10-26	20.14	GBP	paid	1.2
inv_7d456073cd5d	sub_7d653ab71f70	acc_b4c0a03baecf	2025-07-12	79.97	GBP	paid	1.56
inv_6b37a077d9c2	sub_3bd50a3f4736	acc_0100d2c28ee4	2025-07-25	520.98	EUR	paid	3.02
inv_fc103c32254f	sub_f1f264641570	acc_89e0d8d0d3e8	2025-07-29	53.7	USD	paid	3.96
inv_eb1b3032e937	sub_f1f264641570	acc_89e0d8d0d3e8	2025-08-30	54.9	USD	paid	7.01
inv_2e5495accd39	sub_f1f264641570	acc_89e0d8d0d3e8	2025-09-29	54.72	USD	paid	3.1
inv_9d56fe9091f1	sub_f1f264641570	acc_89e0d8d0d3e8	2025-10-27	53.96	USD	paid	4.32
inv_ebe7768ea267	sub_eb81a120c280	acc_89e0d8d0d3e8	2025-09-01	9.8	USD	paid	0.54
inv_30b577424b99	sub_eb81a120c280	acc_89e0d8d0d3e8	2025-10-01	10.26	USD	paid	0.62
inv_7a8a66e185e0	sub_eb81a120c280	acc_89e0d8d0d3e8	2025-10-29	10.04	USD	paid	1.31
inv_320befd215dd	sub_47b793651c1e	acc_89e0d8d0d3e8	2025-10-03	43.38	GBP	paid	5.26
inv_596195ddbe11	sub_1ca6fd0bda5f	acc_1b8818f5b085	2025-09-04	98.1	USD	paid	4.82
inv_57dd6405a944	sub_cb3d84f46ce4	acc_39a0c5c512ce	2025-08-16	9.34	EUR	paid	0.45
inv_05d214eff80f	sub_cb3d84f46ce4	acc_39a0c5c512ce	2025-09-15	9.58	EUR	paid	1.11
inv_44a8987a92b0	sub_cb3d84f46ce4	acc_39a0c5c512ce	2025-10-17	9.53	EUR	paid	1.57
inv_f8044c778bd7	sub_a63facc3b398	acc_577f75bc44ed	2025-08-15	19.78	GBP	paid	2.65
inv_602c025db85b	sub_a63facc3b398	acc_577f75bc44ed	2025-09-13	19.69	GBP	paid	3.56
inv_612968a64799	sub_a63facc3b398	acc_577f75bc44ed	2025-10-14	19.63	GBP	paid	0.82
inv_b9b4924f7768	sub_b047e8daf752	acc_577f75bc44ed	2025-09-21	564.94	USD	paid	48.68
inv_6ed5105931d2	sub_db726eee43ec	acc_b9d3589e2eab	2025-08-02	98.86	USD	paid	4.69
inv_10487078da55	sub_e3f1c7aeaf8f	acc_bb96723fd60c	2025-07-17	9.94	USD	paid	1.13
inv_e0af3d74c5d3	sub_e3f1c7aeaf8f	acc_bb96723fd60c	2025-08-17	9.88	USD	paid	0.5
inv_587a95ef14ed	sub_e3f1c7aeaf8f	acc_bb96723fd60c	2025-09-17	10.16	USD	paid	0.25
inv_f5b363061b46	sub_e3f1c7aeaf8f	acc_bb96723fd60c	2025-10-15	10.07	USD	paid	1.97
inv_4ff081663058	sub_989064a6a290	acc_c3f233fe651b	2025-07-31	97.04	USD	paid	1.6
inv_5ff83aecc778	sub_2c809a00621c	acc_28ad4057f994	2025-08-27	9.22	EUR	paid	0.33
inv_172511907ba1	sub_2c809a00621c	acc_28ad4057f994	2025-09-24	9.35	EUR	paid	0.2
inv_bd819f436b29	sub_2c809a00621c	acc_28ad4057f994	2025-10-26	9.52	EUR	paid	0.77
inv_f6a775aed85c	sub_ce41bd01954c	acc_28ad4057f994	2025-10-04	25.33	USD	paid	1.57
inv_afd2d86116ed	sub_729eff6c4fcd	acc_23ad8332e1dd	2025-06-21	250.2	USD	paid	35.22
inv_9e857dfb5720	sub_a7f72eba12f2	acc_f91bc8d6a300	2025-08-10	9.89	USD	paid	0.74
inv_be145d8a37ac	sub_a7f72eba12f2	acc_f91bc8d6a300	2025-09-07	10.27	USD	paid	1.9
inv_7f163208e61a	sub_a7f72eba12f2	acc_f91bc8d6a300	2025-10-07	10.05	USD	paid	1.2
inv_9790e6c77de7	sub_77ce07fdf309	acc_669c467f76e6	2025-07-08	829.81	INR	paid	106.08
inv_d27a73604494	sub_77ce07fdf309	acc_669c467f76e6	2025-08-09	842.63	INR	paid	21.69
inv_039b4ae1a448	sub_77ce07fdf309	acc_669c467f76e6	2025-09-08	825.62	INR	paid	54.29
inv_c29ceb6587ca	sub_77ce07fdf309	acc_669c467f76e6	2025-10-07	813.09	INR	paid	66.99
inv_8b502194698a	sub_16c4c2dc8c6f	acc_669c467f76e6	2025-08-12	523.34	EUR	paid	2.65
inv_35af03288a2a	sub_51718e562e6c	acc_9fda49f33fd6	2025-07-29	20.25	GBP	paid	2.11
inv_603cf2308c70	sub_51718e562e6c	acc_9fda49f33fd6	2025-08-29	19.82	GBP	paid	1.01
inv_99bca6e04f8d	sub_51718e562e6c	acc_9fda49f33fd6	2025-09-26	19.36	GBP	paid	3.35
inv_cb0e48667ce9	sub_51718e562e6c	acc_9fda49f33fd6	2025-10-26	19.76	GBP	paid	0.94
inv_c72ffc0c551b	sub_fe6aa79ac4f9	acc_98ddad5721ac	2025-08-13	7.69	GBP	paid	1.4
inv_7f9d1af5f7f6	sub_fe6aa79ac4f9	acc_98ddad5721ac	2025-09-13	8.11	GBP	paid	0.19
inv_662ad9a04f41	sub_fe6aa79ac4f9	acc_98ddad5721ac	2025-10-13	8.08	GBP	refunded	0.12
inv_5f8be1698ab6	sub_1dde44e1f862	acc_90cd4f746031	2025-08-19	9.04	EUR	paid	0.71
inv_4ed41cc29f22	sub_1dde44e1f862	acc_90cd4f746031	2025-09-16	9.06	EUR	paid	1.02
inv_5b4d38612530	sub_1dde44e1f862	acc_90cd4f746031	2025-10-18	9.31	EUR	paid	0.88
inv_006c6469fd1e	sub_d195abce4503	acc_9d50cb6e7036	2025-07-31	845.25	INR	failed	32.3
inv_620f43f9468a	sub_d195abce4503	acc_9d50cb6e7036	2025-08-28	852.6	INR	paid	125.16
inv_58f7115fb9f6	sub_d195abce4503	acc_9d50cb6e7036	2025-09-29	849.18	INR	paid	119.02
inv_d40176488cdc	sub_d195abce4503	acc_9d50cb6e7036	2025-10-27	855.31	INR	paid	68.13
inv_d20964c44c37	sub_5d507720801e	acc_054cdfaefc2f	2025-07-20	9.26	EUR	failed	1.45
inv_c9fec5206eb6	sub_5d507720801e	acc_054cdfaefc2f	2025-08-20	9.47	EUR	paid	0.45
inv_1f6739362dab	sub_5d507720801e	acc_054cdfaefc2f	2025-09-19	9.39	EUR	paid	0.19
inv_813c6e129abf	sub_5d507720801e	acc_054cdfaefc2f	2025-10-18	9.46	EUR	paid	1.46
inv_7c27895509d9	sub_b10246e99e14	acc_880e290167f9	2025-07-02	9.96	USD	paid	0.24
inv_0440865f4fe3	sub_b10246e99e14	acc_880e290167f9	2025-08-01	10.04	USD	paid	1.9
inv_6c95300ebbd5	sub_b10246e99e14	acc_880e290167f9	2025-08-31	10.01	USD	failed	0.01
inv_2e6f4a90f8b2	sub_b10246e99e14	acc_880e290167f9	2025-10-01	10.05	USD	failed	1.85
inv_96de6396e032	sub_35a8bd987fd9	acc_b5fdf63436ad	2025-08-11	97.25	USD	paid	2.95
inv_0d03e371a6eb	sub_5c907804af4d	acc_826163533e82	2025-07-12	24.43	USD	failed	4.01
inv_4aa4dd874ed9	sub_5c907804af4d	acc_826163533e82	2025-08-12	25.07	USD	paid	2.93
inv_a4272397c26e	sub_5c907804af4d	acc_826163533e82	2025-09-12	25.66	USD	paid	5.12
inv_0fd0aeee9a96	sub_5c907804af4d	acc_826163533e82	2025-10-11	24.86	USD	paid	1.56
inv_90dd45734900	sub_e24609bc5245	acc_bf2b622fbf1d	2025-06-18	25.6	USD	failed	2.79
inv_8998e3aacda2	sub_e24609bc5245	acc_bf2b622fbf1d	2025-07-19	25.06	USD	paid	1.85
inv_eb7e5ede122e	sub_e24609bc5245	acc_bf2b622fbf1d	2025-08-17	24.96	USD	paid	3.97
inv_a8d3388363ad	sub_e24609bc5245	acc_bf2b622fbf1d	2025-09-16	24.73	USD	paid	4.09
inv_feb864ae63f2	sub_e24609bc5245	acc_bf2b622fbf1d	2025-10-17	24.61	USD	paid	0.87
inv_4f0f2cc11a57	sub_746bf99f90dc	acc_ef790b98882e	2025-08-25	19.24	GBP	paid	3.79
inv_81e13e68e744	sub_746bf99f90dc	acc_ef790b98882e	2025-09-24	20.14	GBP	paid	2.79
inv_9f954b2c4344	sub_746bf99f90dc	acc_ef790b98882e	2025-10-24	19.8	GBP	paid	0.1
inv_8516cc5bd880	sub_a9d2a2600476	acc_f5af686ed6dc	2025-08-24	76.79	GBP	paid	1.09
inv_0edd7eceea85	sub_fd4486abda9f	acc_19cb9a1f6cef	2025-08-30	99.96	USD	paid	11.89
inv_cff120697234	sub_4e2347fd0b39	acc_d74fa5757621	2025-08-26	50.62	EUR	paid	7.36
inv_1602a6565f1e	sub_4e2347fd0b39	acc_d74fa5757621	2025-09-24	51.87	EUR	paid	0.87
inv_1d0348ccbebf	sub_4e2347fd0b39	acc_d74fa5757621	2025-10-24	52.19	EUR	paid	9.55
inv_cca933d31f8c	sub_bdad071497d6	acc_75b9383645d3	2025-08-06	8403.35	INR	paid	1473.36
inv_b211056d78bf	sub_83d83038aab0	acc_a0964192f9c7	2025-08-27	98.9	USD	paid	11.25
inv_9e554b5f1522	sub_7a50945b5b31	acc_badd796729a8	2025-07-28	2142.41	INR	paid	153.45
inv_2738482a2b2f	sub_7a50945b5b31	acc_badd796729a8	2025-08-28	2059.94	INR	paid	133.02
inv_5de8719dc0b9	sub_7a50945b5b31	acc_badd796729a8	2025-09-25	2088.04	INR	paid	340.75
inv_c3b1f32cad13	sub_7a50945b5b31	acc_badd796729a8	2025-10-27	2047.23	INR	paid	99.99
inv_a1fb999194e5	sub_fe95d9c012b2	acc_195d85dc22b4	2025-07-12	98.62	USD	paid	0.06
inv_3c04634eee03	sub_50d37d8258d9	acc_55acffbf8cba	2025-08-10	9.8	USD	paid	1.14
inv_f38d2e77da94	sub_50d37d8258d9	acc_55acffbf8cba	2025-09-09	9.75	USD	paid	1.78
inv_6af76476980b	sub_50d37d8258d9	acc_55acffbf8cba	2025-10-09	10.07	USD	paid	0.94
inv_5ce5149c904b	sub_182dbe90065f	acc_55acffbf8cba	2025-09-15	25.24	USD	paid	1.32
inv_aa0768f8f3f4	sub_182dbe90065f	acc_55acffbf8cba	2025-10-16	25.29	USD	paid	0.45
inv_ede77a875bff	sub_9d83b73e3129	acc_55acffbf8cba	2025-10-30	79.65	GBP	paid	10.06
inv_ebcc39285f4a	sub_feeda2fcf0c1	acc_767c3e4b0915	2025-07-16	250.83	USD	paid	3.43
inv_8e0a844e41ea	sub_5c8119eee39a	acc_8a274075fd58	2025-06-28	9.51	EUR	paid	1.4
inv_8a8937099de1	sub_5c8119eee39a	acc_8a274075fd58	2025-07-28	9.43	EUR	paid	0.07
inv_70df71fe2a31	sub_5c8119eee39a	acc_8a274075fd58	2025-08-28	9.39	EUR	paid	0.69
inv_a34d3c4c9ccc	sub_5c8119eee39a	acc_8a274075fd58	2025-09-26	9.09	EUR	paid	1.18
inv_e91951ddd27d	sub_5c8119eee39a	acc_8a274075fd58	2025-10-27	9.34	EUR	paid	1.56
inv_2dea76aafcdc	sub_410d477cc831	acc_8a274075fd58	2025-08-06	256.68	USD	paid	43.28
inv_d08039947987	sub_28499b9a7f36	acc_a0e79c7ec09f	2025-08-22	10.1	USD	paid	1.52
inv_22e0f244d0f0	sub_28499b9a7f36	acc_a0e79c7ec09f	2025-09-20	10.23	USD	paid	1.43
inv_7518842e0604	sub_28499b9a7f36	acc_a0e79c7ec09f	2025-10-21	9.73	USD	paid	0.92
inv_81093773b4ae	sub_012e49984dd1	acc_ff9bd350f528	2025-07-13	10.1	USD	paid	0.17
inv_4ddd9374d0ef	sub_012e49984dd1	acc_ff9bd350f528	2025-08-12	10.29	USD	paid	0.42
inv_cdbe3f53c15c	sub_012e49984dd1	acc_ff9bd350f528	2025-09-12	10.23	USD	paid	1.52
inv_be9710390341	sub_012e49984dd1	acc_ff9bd350f528	2025-10-13	10.01	USD	paid	0.7
inv_de1b194534cb	sub_93e1c2ac2c09	acc_f1f8ca212b00	2025-08-09	24.32	USD	paid	1.53
inv_2720a34d30bb	sub_93e1c2ac2c09	acc_f1f8ca212b00	2025-09-07	25.05	USD	paid	4.29
inv_77263fc07593	sub_93e1c2ac2c09	acc_f1f8ca212b00	2025-10-08	24.88	USD	paid	4.08
inv_d6774268d46e	sub_6de74ac6778e	acc_f1f8ca212b00	2025-09-09	51.98	EUR	paid	7.04
inv_f29fb4dbdeaf	sub_6de74ac6778e	acc_f1f8ca212b00	2025-10-09	50.31	EUR	paid	7.89
inv_918fa84ca7be	sub_0c793c960e2c	acc_f1f8ca212b00	2025-10-23	23.55	EUR	paid	3.53
inv_aeeec7c48692	sub_fd9b2910fb4a	acc_e614d57669fd	2025-07-11	9.73	USD	paid	0.91
inv_f54dd2c48df4	sub_fd9b2910fb4a	acc_e614d57669fd	2025-08-10	9.73	USD	paid	0.32
inv_6941761cf2ac	sub_fd9b2910fb4a	acc_e614d57669fd	2025-09-09	10.2	USD	paid	0.2
inv_bccceedaaa63	sub_fd9b2910fb4a	acc_e614d57669fd	2025-10-09	9.83	USD	paid	0.26
inv_4d1c2ab91b17	sub_c6abcb62ef1c	acc_df286f976dfe	2025-07-29	23.24	EUR	paid	1.16
inv_364c79493142	sub_c6abcb62ef1c	acc_df286f976dfe	2025-08-28	22.69	EUR	paid	0.23
inv_8e591be7cde0	sub_c6abcb62ef1c	acc_df286f976dfe	2025-09-25	23.75	EUR	paid	3.48
inv_899df7cbb332	sub_c6abcb62ef1c	acc_df286f976dfe	2025-10-25	23.71	EUR	paid	3.9
inv_726297b7242a	sub_d18cee623437	acc_df286f976dfe	2025-08-31	10.27	USD	paid	0.56
inv_c8a8bf6d2363	sub_d18cee623437	acc_df286f976dfe	2025-09-29	10.16	USD	paid	1.35
inv_88f881df0b90	sub_d18cee623437	acc_df286f976dfe	2025-10-30	9.87	USD	paid	0.47
inv_8ddc10ece7e9	sub_8e53aef58f73	acc_df286f976dfe	2025-10-05	9.07	EUR	paid	1.41
inv_2800774576d9	sub_3c196efd292e	acc_4278bf0e8278	2025-06-19	252.72	USD	paid	38.54
inv_9c8d72667a6e	sub_4857d247927e	acc_5b9915edbfb8	2025-08-01	99.83	USD	paid	3.82
inv_4b75d8d38dbe	sub_7c9a1111c91f	acc_046fb3b8d60c	2025-06-19	7.87	GBP	paid	1.36
inv_ac8f34d88ff0	sub_7c9a1111c91f	acc_046fb3b8d60c	2025-07-19	7.71	GBP	paid	0.44
inv_7967ca46dea6	sub_7c9a1111c91f	acc_046fb3b8d60c	2025-08-19	8.09	GBP	paid	0.63
inv_a1ce91a20355	sub_7c9a1111c91f	acc_046fb3b8d60c	2025-09-16	8.13	GBP	paid	0.64
inv_9dc9bdba0df3	sub_7c9a1111c91f	acc_046fb3b8d60c	2025-10-18	7.96	GBP	paid	0.1
inv_fd8e229cf762	sub_6fcdb59ce716	acc_3f523c1cf97c	2025-08-12	53.91	USD	paid	0.09
inv_b8ebe50ebf81	sub_6fcdb59ce716	acc_3f523c1cf97c	2025-09-09	53.4	USD	paid	5.69
inv_66f14da70320	sub_6fcdb59ce716	acc_3f523c1cf97c	2025-10-11	55.38	USD	failed	6.53
inv_bbe368f533bc	sub_95467765ad41	acc_3f523c1cf97c	2025-09-17	20637.81	INR	paid	829.47
inv_fcd1a7c00ffc	sub_18938224975b	acc_dfc37a08d593	2025-07-27	9.53	EUR	paid	1.23
inv_906cfcb1a0c9	sub_18938224975b	acc_dfc37a08d593	2025-08-28	9.19	EUR	paid	0.73
inv_b193babed0d5	sub_18938224975b	acc_dfc37a08d593	2025-09-27	9.12	EUR	failed	0.92
inv_98216e652fe6	sub_18938224975b	acc_dfc37a08d593	2025-10-25	9.03	EUR	paid	0.09
inv_47d11f663a91	sub_b943558d503f	acc_dfc37a08d593	2025-08-28	54.89	USD	paid	8.23
inv_e0330660c340	sub_b943558d503f	acc_dfc37a08d593	2025-09-26	54.29	USD	paid	5.76
inv_6628ce1fa44a	sub_b943558d503f	acc_dfc37a08d593	2025-10-26	55.16	USD	paid	6.7
inv_1053231bd653	sub_9a55b9941990	acc_dfc37a08d593	2025-10-01	9.84	USD	failed	1.87
inv_7f65b283587b	sub_9a55b9941990	acc_dfc37a08d593	2025-10-30	9.91	USD	paid	1.95
inv_7020f5c8af8f	sub_138af8b4baad	acc_36204bc734ee	2025-07-30	20644.04	INR	paid	2468.57
inv_0721167b3f18	sub_5dc59fa16d2a	acc_10edbf6bebc2	2025-06-28	10.24	USD	paid	0.84
inv_3a21d990c61f	sub_5dc59fa16d2a	acc_10edbf6bebc2	2025-07-29	10.27	USD	paid	0.86
inv_5f72cb27f2a9	sub_5dc59fa16d2a	acc_10edbf6bebc2	2025-08-26	9.95	USD	paid	1.73
inv_1238558dde3e	sub_5dc59fa16d2a	acc_10edbf6bebc2	2025-09-25	9.84	USD	paid	0.56
inv_0ec8b23f90ef	sub_5dc59fa16d2a	acc_10edbf6bebc2	2025-10-27	9.86	USD	failed	1.22
inv_6ffe2b28d4c6	sub_4606103aaee3	acc_10edbf6bebc2	2025-09-06	9.23	EUR	paid	0.36
inv_d6c32509d30e	sub_4606103aaee3	acc_10edbf6bebc2	2025-10-05	9.56	EUR	paid	1.54
inv_9af5ad286ecf	sub_0e840785b061	acc_10edbf6bebc2	2025-10-16	2103.83	INR	paid	5.48
inv_015039c40d7a	sub_30b24845b75b	acc_96bb3e0c5aa8	2025-08-18	24.37	USD	paid	1.26
inv_d47432ed113f	sub_30b24845b75b	acc_96bb3e0c5aa8	2025-09-15	25.72	USD	paid	0.38
inv_b96d82cc0b68	sub_30b24845b75b	acc_96bb3e0c5aa8	2025-10-16	24.55	USD	paid	2.92
inv_83b3647865f8	sub_5315ca03b415	acc_96bb3e0c5aa8	2025-09-27	77.74	GBP	paid	3.53
inv_1330f9fb815b	sub_35789f1523db	acc_25a650be8d76	2025-09-01	101.66	USD	paid	3.88
inv_e24be32531a9	sub_ab7ca183769a	acc_48eaa9ad723d	2025-07-31	9.22	EUR	paid	0.48
inv_2f8c38ff34fd	sub_ab7ca183769a	acc_48eaa9ad723d	2025-08-31	9.29	EUR	paid	0.34
inv_74d63cf2411f	sub_ab7ca183769a	acc_48eaa9ad723d	2025-09-29	9.52	EUR	paid	1.48
inv_4b436dcc016e	sub_f61f0e36a764	acc_5555317be017	2025-07-27	23.62	EUR	paid	2.62
inv_25a5c9b07e05	sub_f61f0e36a764	acc_5555317be017	2025-08-28	23.92	EUR	failed	0.03
inv_394cdbaf7273	sub_f61f0e36a764	acc_5555317be017	2025-09-25	23.0	EUR	paid	2.95
inv_4c16e64cc7ce	sub_f61f0e36a764	acc_5555317be017	2025-10-25	22.71	EUR	paid	2.73
inv_1208b9bd30be	sub_b07d8e2e71ee	acc_d2887e4081b5	2025-07-16	78.04	GBP	paid	10.55
inv_a397538d1d59	sub_cd247445cbea	acc_250edce5e40f	2025-08-24	538.44	USD	paid	24.1
inv_a03d3b0b0d12	sub_41c09d433914	acc_fb51d2867c0a	2025-06-29	2146.08	INR	paid	302.99
inv_6c77dd164ca0	sub_41c09d433914	acc_fb51d2867c0a	2025-07-29	2105.86	INR	paid	336.21
inv_3ff5a3b4bde3	sub_41c09d433914	acc_fb51d2867c0a	2025-08-30	2064.24	INR	paid	48.0
inv_40709834ae6b	sub_41c09d433914	acc_fb51d2867c0a	2025-09-28	2110.25	INR	paid	257.46
inv_bcd651cc21e4	sub_41c09d433914	acc_fb51d2867c0a	2025-10-29	2146.07	INR	paid	29.16
inv_8c206890b727	sub_29936107b4ef	acc_9593a081b952	2025-08-29	8130.58	INR	paid	41.98
inv_5db2b91acb8f	sub_8e5d2da1a663	acc_e2d8b114c583	2025-08-31	446.73	GBP	paid	5.93
inv_a98d558b723e	sub_dbebc0d0f26b	acc_5977e3ed0549	2025-06-24	812.4	INR	paid	41.57
inv_4dfb2e978b65	sub_dbebc0d0f26b	acc_5977e3ed0549	2025-07-22	854.25	INR	failed	79.39
inv_c106d397675d	sub_dbebc0d0f26b	acc_5977e3ed0549	2025-08-21	844.64	INR	paid	159.64
inv_43208de482a5	sub_dbebc0d0f26b	acc_5977e3ed0549	2025-09-22	827.87	INR	paid	31.78
inv_a08b1df00f39	sub_dbebc0d0f26b	acc_5977e3ed0549	2025-10-22	854.46	INR	paid	140.78
inv_747b61cf4207	sub_39f7902dec60	acc_5fbbfc46cc46	2025-07-05	9.94	USD	paid	1.02
inv_15689ce9f305	sub_39f7902dec60	acc_5fbbfc46cc46	2025-08-05	9.71	USD	paid	1.63
inv_92291af6b29f	sub_39f7902dec60	acc_5fbbfc46cc46	2025-09-02	10.14	USD	paid	0.07
inv_3eb9934f92bc	sub_39f7902dec60	acc_5fbbfc46cc46	2025-10-02	9.85	USD	paid	1.62
inv_8412ed7243a7	sub_9b15ac193ce4	acc_4892cc7413e8	2025-06-23	236.69	EUR	paid	36.69
inv_f29e56cc9700	sub_0c7d359f91b2	acc_b35934ba0f5e	2025-07-24	19.32	GBP	paid	1.49
inv_e891983734b6	sub_0c7d359f91b2	acc_b35934ba0f5e	2025-08-24	19.86	GBP	paid	1.91
inv_693a6a5e390e	sub_0c7d359f91b2	acc_b35934ba0f5e	2025-09-23	19.52	GBP	paid	2.64
inv_ac0cb10264b3	sub_0c7d359f91b2	acc_b35934ba0f5e	2025-10-24	19.61	GBP	failed	0.46
inv_289c37aee532	sub_402a4b70e159	acc_3249aa0f3ee9	2025-09-03	542.68	USD	paid	36.37
inv_f01610263536	sub_74fd6f552326	acc_4df5fa6b751e	2025-08-07	10.11	USD	paid	1.66
inv_f02775dca69a	sub_74fd6f552326	acc_4df5fa6b751e	2025-09-06	9.74	USD	paid	1.39
inv_bc296f93ee5e	sub_74fd6f552326	acc_4df5fa6b751e	2025-10-05	10.17	USD	paid	1.95
inv_e149311267d4	sub_9d72897fbff1	acc_4df5fa6b751e	2025-09-27	43.74	GBP	paid	1.22
inv_6380ed24b4b5	sub_9d72897fbff1	acc_4df5fa6b751e	2025-10-28	43.6	GBP	paid	4.27
inv_2d2de5adbd99	sub_2108d67be4b6	acc_2e2f148b8ae9	2025-09-02	49.84	EUR	paid	0.4
inv_43116b4e9f63	sub_2108d67be4b6	acc_2e2f148b8ae9	2025-10-03	49.85	EUR	paid	5.74
inv_20feabf966bf	sub_2aa49c995ce8	acc_2e2f148b8ae9	2025-10-13	2092.17	INR	paid	112.47
inv_523f86203dd1	sub_b133249495dc	acc_1e4b4d65da6c	2025-09-05	7.94	GBP	paid	1.0
inv_6679d5a0d667	sub_b133249495dc	acc_1e4b4d65da6c	2025-10-05	7.87	GBP	paid	0.31
inv_0d40d5187eec	sub_da9bccca8a90	acc_1e4b4d65da6c	2025-10-06	8170.9	INR	paid	1440.99
inv_e01a8c379918	sub_2640d85204b1	acc_c6c9009adbf7	2025-08-04	2044.1	INR	failed	170.27
inv_12fa3469f10f	sub_2640d85204b1	acc_c6c9009adbf7	2025-09-02	2087.96	INR	paid	252.95
